,split_drug,idx
4966,train,4966
4967,train,4967
4968,test,4968
4969,test,4969
4970,train,4970
4971,train,4971
4972,test,4972
4973,test,4973
4974,train,4974
4975,val,4975
4976,train,4976
4977,train,4977
4978,train,4978
4979,train,4979
4980,train,4980
4981,train,4981
4982,test,4982
4983,train,4983
4984,val,4984
4985,test,4985
4986,train,4986
4987,train,4987
4988,test,4988
4989,train,4989
4990,train,4990
4991,test,4991
4992,train,4992
4993,train,4993
4994,train,4994
4995,train,4995
4996,train,4996
4997,val,4997
4998,train,4998
4999,test,4999
5000,train,5000
5001,train,5001
5002,train,5002
5003,train,5003
5004,train,5004
5005,train,5005
5006,train,5006
5007,train,5007
5008,train,5008
5009,train,5009
5010,test,5010
5011,train,5011
5012,train,5012
5013,val,5013
5014,test,5014
5015,train,5015
5016,train,5016
5017,train,5017
5018,test,5018
5019,train,5019
5020,test,5020
5021,train,5021
5022,train,5022
5023,train,5023
5024,train,5024
5025,train,5025
5026,val,5026
5027,train,5027
5028,train,5028
5029,train,5029
5030,val,5030
5031,val,5031
5032,train,5032
5033,val,5033
5034,val,5034
5035,test,5035
5036,train,5036
5037,train,5037
5038,test,5038
5039,train,5039
5040,train,5040
5041,train,5041
5042,train,5042
5043,train,5043
5044,train,5044
5045,train,5045
5046,val,5046
5047,val,5047
5048,train,5048
5049,train,5049
5050,test,5050
5051,train,5051
5052,train,5052
5053,test,5053
5054,test,5054
5055,train,5055
5056,train,5056
5057,train,5057
5058,train,5058
5059,train,5059
5060,train,5060
5061,test,5061
5062,train,5062
5063,test,5063
5064,test,5064
5065,test,5065
5066,train,5066
5067,train,5067
5068,train,5068
5069,train,5069
5070,train,5070
5071,train,5071
5072,test,5072
5073,test,5073
5074,train,5074
5075,train,5075
5076,train,5076
5077,test,5077
5078,train,5078
5079,train,5079
5080,train,5080
5081,test,5081
5082,train,5082
5083,test,5083
5084,test,5084
5085,train,5085
5086,val,5086
5087,train,5087
5088,test,5088
5089,train,5089
5090,val,5090
5091,train,5091
5092,train,5092
5093,train,5093
5094,test,5094
5095,train,5095
5096,val,5096
5097,train,5097
5098,train,5098
5099,val,5099
5100,train,5100
5101,train,5101
5102,val,5102
5103,train,5103
5104,train,5104
5105,train,5105
5106,train,5106
5107,train,5107
5108,train,5108
5109,train,5109
5110,train,5110
5111,train,5111
5112,test,5112
5113,val,5113
5114,train,5114
5115,train,5115
5116,val,5116
5117,train,5117
5118,train,5118
5119,train,5119
5120,train,5120
5121,train,5121
5122,test,5122
5123,train,5123
5124,train,5124
5125,train,5125
5126,test,5126
5127,train,5127
5128,train,5128
5129,test,5129
5130,train,5130
5131,test,5131
5132,test,5132
5133,test,5133
5134,test,5134
5135,train,5135
5136,train,5136
5137,train,5137
5138,train,5138
5139,train,5139
5140,val,5140
5141,val,5141
5142,val,5142
5143,train,5143
5144,train,5144
5145,train,5145
5146,test,5146
5147,train,5147
5148,train,5148
5149,train,5149
5150,train,5150
5151,train,5151
5152,test,5152
5153,train,5153
5154,train,5154
5155,val,5155
5156,train,5156
5157,train,5157
5158,train,5158
5159,val,5159
5160,train,5160
5161,train,5161
5162,train,5162
5163,train,5163
5164,train,5164
5165,train,5165
5166,train,5166
5167,train,5167
5168,train,5168
5169,test,5169
5170,train,5170
5171,train,5171
5172,train,5172
5173,val,5173
5174,train,5174
5175,val,5175
5176,test,5176
5177,train,5177
5178,train,5178
5179,train,5179
5180,train,5180
5181,val,5181
5182,train,5182
5183,train,5183
5184,test,5184
5185,train,5185
5186,train,5186
5187,train,5187
5188,test,5188
5189,train,5189
5190,train,5190
5191,train,5191
5192,train,5192
5193,train,5193
5194,test,5194
5195,train,5195
5196,train,5196
5197,train,5197
5198,train,5198
5199,val,5199
5200,train,5200
5201,val,5201
5202,train,5202
5203,train,5203
5204,train,5204
5205,train,5205
5206,train,5206
5207,train,5207
5208,train,5208
5209,train,5209
5210,train,5210
5211,train,5211
5212,train,5212
5213,train,5213
5214,test,5214
5215,test,5215
5216,val,5216
5217,test,5217
5218,test,5218
5219,val,5219
5220,train,5220
5221,val,5221
5222,train,5222
5223,val,5223
5224,train,5224
5225,train,5225
5226,train,5226
5227,val,5227
5228,train,5228
5229,train,5229
5230,train,5230
5231,train,5231
5232,test,5232
5233,test,5233
5234,test,5234
5235,test,5235
5236,test,5236
5237,train,5237
5238,train,5238
5239,val,5239
5240,train,5240
5241,train,5241
5242,train,5242
5243,test,5243
5244,test,5244
5245,test,5245
5246,train,5246
5247,train,5247
5248,val,5248
5249,train,5249
5250,test,5250
5251,val,5251
5252,train,5252
5253,test,5253
5254,test,5254
5255,train,5255
5256,test,5256
5257,test,5257
5258,test,5258
5259,val,5259
5260,val,5260
5261,train,5261
5262,train,5262
5263,train,5263
5264,train,5264
5265,train,5265
5266,train,5266
5267,val,5267
5268,train,5268
5269,train,5269
5270,val,5270
5271,train,5271
5272,test,5272
5273,train,5273
5274,train,5274
5275,test,5275
5276,train,5276
5277,test,5277
5278,train,5278
5279,test,5279
5280,test,5280
5281,train,5281
5282,train,5282
5283,train,5283
5284,train,5284
5285,val,5285
5286,train,5286
5287,test,5287
5288,train,5288
5289,train,5289
5290,train,5290
5291,val,5291
5292,train,5292
5293,train,5293
5294,test,5294
5295,test,5295
5296,train,5296
5297,train,5297
5298,train,5298
5299,train,5299
5300,train,5300
5301,train,5301
5302,train,5302
5303,train,5303
5304,train,5304
5305,test,5305
5306,train,5306
5307,test,5307
5308,train,5308
5309,train,5309
5310,train,5310
5311,train,5311
5312,test,5312
5313,train,5313
5314,train,5314
5315,test,5315
5316,train,5316
5317,test,5317
5318,train,5318
5319,test,5319
5320,train,5320
5321,train,5321
5322,train,5322
5323,train,5323
5324,test,5324
5325,val,5325
5326,train,5326
5327,val,5327
5328,train,5328
5329,val,5329
5330,train,5330
5331,train,5331
5332,train,5332
5333,train,5333
5334,val,5334
5335,train,5335
5336,test,5336
5337,train,5337
5338,train,5338
5339,test,5339
5340,val,5340
5341,test,5341
5342,train,5342
5343,train,5343
5344,train,5344
5345,train,5345
5346,train,5346
5347,train,5347
5348,test,5348
5349,val,5349
5350,train,5350
5351,train,5351
5352,train,5352
5353,train,5353
5354,train,5354
5355,train,5355
5356,train,5356
5357,train,5357
5358,val,5358
5359,val,5359
5360,train,5360
5361,train,5361
5362,train,5362
5363,train,5363
5364,train,5364
5365,train,5365
5366,test,5366
5367,train,5367
5368,val,5368
5369,train,5369
5370,train,5370
5371,train,5371
5372,val,5372
5373,test,5373
5374,test,5374
5375,val,5375
5376,train,5376
5377,test,5377
5378,val,5378
5379,train,5379
5380,train,5380
5381,test,5381
5382,test,5382
5383,val,5383
5384,train,5384
5385,train,5385
5386,train,5386
5387,val,5387
5388,train,5388
5389,train,5389
5390,train,5390
5391,train,5391
5392,test,5392
5393,train,5393
5394,train,5394
5395,val,5395
5396,train,5396
5397,train,5397
5398,train,5398
5399,train,5399
5400,train,5400
5401,train,5401
5402,train,5402
5403,train,5403
5404,train,5404
5405,test,5405
5406,train,5406
5407,train,5407
5408,train,5408
5409,train,5409
5410,train,5410
5411,train,5411
5412,train,5412
5413,train,5413
5414,train,5414
5415,train,5415
5416,train,5416
5417,train,5417
5418,train,5418
5419,train,5419
5420,val,5420
5421,test,5421
5422,test,5422
5423,train,5423
5424,train,5424
5425,train,5425
5426,test,5426
5427,train,5427
5428,train,5428
5429,test,5429
5430,val,5430
5431,train,5431
5432,val,5432
5433,train,5433
5434,train,5434
5435,test,5435
5436,train,5436
5437,train,5437
5438,val,5438
5439,train,5439
5440,train,5440
5441,train,5441
5442,train,5442
5443,val,5443
5444,val,5444
5445,train,5445
5446,train,5446
5447,train,5447
5448,val,5448
5449,train,5449
5450,test,5450
5451,val,5451
5452,train,5452
5453,train,5453
5454,val,5454
5455,train,5455
5456,train,5456
5457,val,5457
5458,train,5458
5459,test,5459
5460,train,5460
5461,val,5461
5462,test,5462
5463,val,5463
5464,train,5464
5465,train,5465
5466,train,5466
5467,test,5467
5468,test,5468
5469,train,5469
5470,val,5470
5471,train,5471
5472,train,5472
5473,train,5473
5474,train,5474
5475,test,5475
5476,train,5476
5477,test,5477
5478,val,5478
5479,val,5479
5480,train,5480
5481,train,5481
5482,train,5482
5483,train,5483
5484,train,5484
5485,train,5485
5486,train,5486
5487,val,5487
5488,train,5488
5489,train,5489
5490,train,5490
5491,train,5491
5492,val,5492
5493,train,5493
5494,train,5494
5495,train,5495
5496,train,5496
5497,train,5497
5498,train,5498
5499,train,5499
5500,val,5500
5501,val,5501
5502,test,5502
5503,test,5503
5504,test,5504
5505,train,5505
5506,train,5506
5507,val,5507
5508,train,5508
5509,train,5509
5510,train,5510
5511,train,5511
5512,train,5512
5513,train,5513
5514,train,5514
5515,train,5515
5516,train,5516
5517,val,5517
5518,train,5518
5519,train,5519
5520,test,5520
5521,train,5521
5522,test,5522
5523,train,5523
5524,val,5524
5525,train,5525
5526,train,5526
5527,train,5527
5528,train,5528
5529,train,5529
5530,train,5530
5531,test,5531
5532,train,5532
5533,val,5533
5534,val,5534
5535,train,5535
5536,test,5536
5537,val,5537
5538,train,5538
5539,val,5539
5540,train,5540
5541,test,5541
5542,train,5542
5543,train,5543
5544,train,5544
5545,train,5545
5546,train,5546
5547,train,5547
5548,train,5548
5549,train,5549
5550,train,5550
5551,train,5551
5552,train,5552
5553,test,5553
5554,test,5554
5555,train,5555
5556,val,5556
5557,train,5557
5558,val,5558
5559,train,5559
5560,train,5560
5561,train,5561
5562,train,5562
5563,train,5563
5564,train,5564
5565,train,5565
5566,val,5566
5567,train,5567
5568,train,5568
5569,train,5569
5570,train,5570
5571,train,5571
5572,val,5572
5573,val,5573
5574,train,5574
5575,train,5575
5576,test,5576
5577,train,5577
5578,train,5578
5579,train,5579
5580,train,5580
5581,val,5581
5582,train,5582
5583,train,5583
5584,train,5584
5585,train,5585
5586,train,5586
5587,test,5587
5588,train,5588
5589,train,5589
5590,train,5590
5591,train,5591
5592,train,5592
5593,train,5593
5594,train,5594
5595,train,5595
5596,train,5596
5597,val,5597
5598,train,5598
5599,test,5599
5600,train,5600
5601,train,5601
5602,train,5602
5603,train,5603
5604,val,5604
5605,train,5605
5606,train,5606
5607,train,5607
5608,train,5608
5609,val,5609
5610,train,5610
5611,train,5611
5612,train,5612
5613,train,5613
5614,train,5614
5615,train,5615
5616,train,5616
5617,test,5617
5618,test,5618
5619,val,5619
5620,train,5620
5621,val,5621
5622,val,5622
5623,train,5623
5624,train,5624
5625,train,5625
5626,train,5626
5627,train,5627
5628,train,5628
5629,train,5629
5630,test,5630
5631,test,5631
5632,train,5632
5633,train,5633
5634,train,5634
5635,train,5635
5636,val,5636
5637,train,5637
5638,test,5638
5639,train,5639
5640,train,5640
5641,train,5641
5642,test,5642
5643,train,5643
5644,train,5644
5645,train,5645
5646,val,5646
5647,train,5647
5648,train,5648
5649,train,5649
5650,train,5650
5651,train,5651
5652,train,5652
5653,val,5653
5654,train,5654
5655,train,5655
5656,train,5656
5657,test,5657
5658,test,5658
5659,train,5659
5660,train,5660
5661,train,5661
5662,train,5662
5663,val,5663
5664,train,5664
5665,train,5665
5666,val,5666
5667,train,5667
5668,train,5668
5669,train,5669
5670,train,5670
5671,train,5671
5672,train,5672
5673,test,5673
5674,train,5674
5675,train,5675
5676,train,5676
5677,train,5677
5678,train,5678
5679,val,5679
5680,train,5680
5681,train,5681
5682,test,5682
5683,test,5683
5684,train,5684
5685,train,5685
5686,train,5686
5687,train,5687
5688,val,5688
5689,train,5689
5690,train,5690
5691,test,5691
5692,train,5692
5693,train,5693
5694,val,5694
5695,train,5695
5696,train,5696
5697,train,5697
5698,train,5698
5699,train,5699
5700,val,5700
5701,train,5701
5702,val,5702
5703,val,5703
5704,train,5704
5705,train,5705
5706,train,5706
5707,val,5707
5708,test,5708
5709,val,5709
5710,test,5710
5711,train,5711
5712,train,5712
5713,train,5713
5714,train,5714
5715,train,5715
5716,train,5716
5717,test,5717
5718,train,5718
5719,train,5719
5720,train,5720
5721,train,5721
5722,test,5722
5723,test,5723
5724,train,5724
5725,test,5725
5726,test,5726
5727,train,5727
5728,train,5728
5729,train,5729
5730,train,5730
5731,train,5731
5732,test,5732
5733,train,5733
5734,train,5734
5735,val,5735
5736,val,5736
5737,train,5737
5738,train,5738
5739,train,5739
5740,train,5740
5741,train,5741
5742,train,5742
5743,train,5743
5744,train,5744
5745,train,5745
5746,train,5746
5747,test,5747
5748,val,5748
5749,train,5749
5750,train,5750
5751,train,5751
5752,train,5752
5753,train,5753
5754,train,5754
5755,val,5755
5756,val,5756
5757,val,5757
5758,train,5758
5759,train,5759
5760,train,5760
5761,train,5761
5762,test,5762
5763,test,5763
5764,train,5764
5765,train,5765
5766,train,5766
5767,train,5767
5768,val,5768
5769,train,5769
5770,test,5770
5771,val,5771
5772,train,5772
5773,test,5773
5774,test,5774
5775,val,5775
5776,train,5776
5777,train,5777
5778,test,5778
5779,test,5779
5780,train,5780
5781,train,5781
5782,train,5782
5783,val,5783
5784,train,5784
5785,test,5785
5786,train,5786
5787,test,5787
5788,train,5788
5789,train,5789
5790,test,5790
5791,train,5791
5792,test,5792
5793,train,5793
5794,train,5794
5795,train,5795
5796,train,5796
5797,train,5797
5798,train,5798
5799,train,5799
5800,val,5800
5801,train,5801
5802,val,5802
5803,test,5803
5804,val,5804
5805,train,5805
5806,train,5806
5807,val,5807
5808,train,5808
5809,train,5809
5810,train,5810
5811,train,5811
5812,test,5812
5813,test,5813
5814,train,5814
5815,train,5815
5816,train,5816
5817,train,5817
5818,train,5818
5819,train,5819
5820,val,5820
5821,train,5821
5822,train,5822
5823,test,5823
5824,test,5824
5825,train,5825
5826,train,5826
5827,train,5827
5828,train,5828
5829,train,5829
5830,test,5830
5831,train,5831
5832,test,5832
5833,train,5833
5834,train,5834
5835,test,5835
5836,test,5836
5837,train,5837
5838,test,5838
5839,test,5839
5840,train,5840
5841,test,5841
5842,train,5842
5843,test,5843
5844,val,5844
5845,train,5845
5846,train,5846
5847,test,5847
5848,train,5848
5849,val,5849
5850,train,5850
5851,train,5851
5852,train,5852
5853,test,5853
5854,train,5854
5855,train,5855
5856,train,5856
5857,train,5857
5858,test,5858
5859,test,5859
5860,val,5860
5861,train,5861
5862,train,5862
5863,train,5863
5864,train,5864
5865,train,5865
5866,train,5866
5867,train,5867
5868,train,5868
5869,test,5869
5870,val,5870
5871,train,5871
5872,train,5872
5873,train,5873
5874,train,5874
5875,train,5875
5876,test,5876
5877,test,5877
5878,train,5878
5879,train,5879
5880,train,5880
5881,train,5881
5882,train,5882
5883,val,5883
5884,val,5884
5885,val,5885
5886,test,5886
5887,test,5887
5888,test,5888
5889,test,5889
5890,val,5890
5891,train,5891
5892,train,5892
5893,train,5893
5894,val,5894
5895,train,5895
5896,train,5896
5897,train,5897
5898,val,5898
5899,val,5899
5900,train,5900
5901,train,5901
5902,val,5902
5903,train,5903
5904,train,5904
5905,train,5905
5906,val,5906
5907,train,5907
5908,train,5908
5909,train,5909
5910,train,5910
5911,test,5911
5912,train,5912
5913,train,5913
5914,val,5914
5915,train,5915
5916,train,5916
5917,train,5917
5918,test,5918
5919,train,5919
5920,train,5920
5921,train,5921
5922,train,5922
5923,train,5923
5924,train,5924
5925,train,5925
5926,train,5926
5927,val,5927
5928,train,5928
5929,train,5929
5930,train,5930
5931,test,5931
5932,train,5932
5933,train,5933
5934,train,5934
5935,train,5935
5936,test,5936
5937,train,5937
5938,train,5938
5939,train,5939
5940,train,5940
5941,train,5941
5942,val,5942
5943,train,5943
5944,train,5944
5945,train,5945
5946,train,5946
5947,train,5947
5948,test,5948
5949,test,5949
5950,train,5950
5951,val,5951
5952,val,5952
5953,val,5953
5954,train,5954
5955,train,5955
5956,test,5956
5957,train,5957
5958,train,5958
5959,train,5959
5960,train,5960
5961,val,5961
5962,train,5962
5963,train,5963
5964,test,5964
5965,test,5965
5966,test,5966
5967,val,5967
5968,train,5968
5969,train,5969
5970,train,5970
5971,train,5971
5972,train,5972
5973,train,5973
5974,train,5974
5975,train,5975
5976,train,5976
5977,val,5977
5978,val,5978
5979,train,5979
5980,train,5980
5981,train,5981
5982,val,5982
5983,train,5983
5984,train,5984
5985,train,5985
5986,test,5986
5987,test,5987
5988,train,5988
5989,train,5989
5990,train,5990
5991,train,5991
5992,train,5992
5993,train,5993
5994,train,5994
5995,train,5995
5996,val,5996
5997,train,5997
5998,train,5998
5999,train,5999
6000,test,6000
6001,train,6001
6002,train,6002
6003,train,6003
6004,train,6004
6005,val,6005
6006,val,6006
6007,val,6007
6008,train,6008
6009,train,6009
6010,train,6010
6011,train,6011
6012,train,6012
6013,train,6013
6014,train,6014
6015,train,6015
6016,val,6016
6017,val,6017
6018,train,6018
6019,train,6019
6020,train,6020
6021,train,6021
6022,train,6022
6023,train,6023
6024,train,6024
6025,train,6025
6026,train,6026
6027,train,6027
6028,train,6028
6029,val,6029
6030,test,6030
6031,train,6031
6032,test,6032
6033,train,6033
6034,train,6034
6035,train,6035
6036,train,6036
6037,train,6037
6038,train,6038
6039,val,6039
6040,train,6040
6041,train,6041
6042,train,6042
6043,train,6043
6044,train,6044
6045,train,6045
6046,train,6046
6047,val,6047
6048,train,6048
6049,test,6049
6050,train,6050
6051,val,6051
6052,test,6052
6053,train,6053
6054,val,6054
6055,train,6055
6056,train,6056
6057,train,6057
6058,train,6058
6059,train,6059
6060,train,6060
6061,train,6061
6062,train,6062
6063,train,6063
6064,train,6064
6065,train,6065
6066,train,6066
6067,train,6067
6068,train,6068
6069,test,6069
6070,train,6070
6071,val,6071
6072,val,6072
6073,train,6073
6074,val,6074
6075,test,6075
6076,train,6076
6077,train,6077
6078,train,6078
6079,test,6079
6080,val,6080
6081,val,6081
6082,train,6082
6083,val,6083
6084,val,6084
6085,val,6085
6086,test,6086
6087,val,6087
6088,train,6088
6089,val,6089
6090,train,6090
6091,train,6091
6092,train,6092
6093,train,6093
6094,train,6094
6095,test,6095
6096,test,6096
6097,test,6097
6098,train,6098
6099,train,6099
6100,train,6100
6101,train,6101
6102,train,6102
6103,train,6103
6104,train,6104
6105,train,6105
6106,train,6106
6107,val,6107
6108,train,6108
6109,test,6109
6110,train,6110
6111,train,6111
6112,train,6112
6113,test,6113
6114,train,6114
